JeNumber,Header Journal Name,PostDate,Description,AcctNum,Amount,Category
5170868,7-2020Payments ,2019-09-19,"Payment Created , Payment Document Sequence Name : TH dh AP PAY Gapless , Payment Document Sequence Number : 365100000843 , Payment Number : 36470 , Payment Date : 19-SEP-19 , Bank Account Name : dh Thailand - THB 001 , Payment Currency Code : THB , Payment Method : DH_MANUAL , Payee : Get Led Co Ltd Payment Currency Code THB ",62110,-180.0,Payments
5170868,7-2020Payments ,2019-09-19,"Payment Created , Payment Document Sequence Name : TH dh AP PAY Gapless , Payment Document Sequence Number : 365100000844 , Payment Number : 36471 , Payment Date : 19-SEP-19 , Bank Account Name : dh Thailand - THB 001 , Payment Currency Code : THB , Payment Method : DH_MANUAL , Payee : Aprint Co.,Ltd Payment Currency Code THB ",62110,-871.2,Payments
5170868,7-2020Payments ,2019-09-19,"Payment Created , Payment Document Sequence Name : TH dh AP PAY Gapless , Payment Document Sequence Number : 365100000844 , Payment Number : 36471 , Payment Date : 19-SEP-19 , Bank Account Name : dh Thailand - THB 001 , Payment Currency Code : THB , Payment Method : DH_MANUAL , Payee : Aprint Co.,Ltd Payment Currency Code THB ",62110,-1080.0,Payments
5170868,7-2020Payments ,2019-09-19,"Payment Created , Payment Document Sequence Name : TH dh AP PAY Gapless , Payment Document Sequence Number : 365100000846 , Payment Number : 36473 , Payment Date : 19-SEP-19 , Bank Account Name : dh Thailand - THB 001 , Payment Currency Code : THB , Payment Method : DH_MANUAL , Payee : Inspire Image Co.,Ltd. Payment Currency Code THB ",62110,-653.85,Payments
5170868,7-2020Payments ,2019-09-19,"Payment Created , Payment Document Sequence Name : TH dh AP PAY Gapless , Payment Document Sequence Number : 365100000844 , Payment Number : 36471 , Payment Date : 19-SEP-19 , Bank Account Name : dh Thailand - THB 001 , Payment Currency Code : THB , Payment Method : DH_MANUAL , Payee : Aprint Co.,Ltd Payment Currency Code THB ",62110,-30.48,Payments
5170868,7-2020Payments ,2019-09-19,"Payment Created , Payment Document Sequence Name : TH dh AP PAY Gapless , Payment Document Sequence Number : 365100000844 , Payment Number : 36471 , Payment Date : 19-SEP-19 , Bank Account Name : dh Thailand - THB 001 , Payment Currency Code : THB , Payment Method : DH_MANUAL , Payee : Aprint Co.,Ltd Payment Currency Code THB ",62110,-240.0,Payments
5170868,7-2020Payments ,2019-09-19,"Payment Created , Payment Document Sequence Name : TH dh AP PAY Gapless , Payment Document Sequence Number : 365100000844 , Payment Number : 36471 , Payment Date : 19-SEP-19 , Bank Account Name : dh Thailand - THB 001 , Payment Currency Code : THB , Payment Method : DH_MANUAL , Payee : Aprint Co.,Ltd Payment Currency Code THB ",62110,-792.0,Payments
5170868,7-2020Payments ,2019-09-19,"Payment Created , Payment Document Sequence Name : TH dh AP PAY Gapless , Payment Document Sequence Number : 365100000844 , Payment Number : 36471 , Payment Date : 19-SEP-19 , Bank Account Name : dh Thailand - THB 001 , Payment Currency Code : THB , Payment Method : DH_MANUAL , Payee : Aprint Co.,Ltd Payment Currency Code THB ",62110,-2250.0,Payments
5325866,8-2020 External Revenue,2019-10-17,Journal Import 3228829:,51025,440000.0,External Revenue
5131849,7-2020Receiving ,2019-09-03,Journal Import 3082588:,66055,-57733.92,Receiving
5131849,7-2020Receiving ,2019-09-03,Journal Import 3082588:,66055,-4447.08,Receiving
5131849,7-2020Receiving ,2019-09-03,Journal Import 3082588:,66055,-1800.0,Receiving
5131849,7-2020Receiving ,2019-09-03,Journal Import 3082588:,66055,-192446.4,Receiving
5131849,7-2020Receiving ,2019-09-01,Journal Import 3082588:,66055,-216000.0,Receiving
5131849,7-2020Receiving ,2019-09-03,Journal Import 3082588:,66057,5500.0,Receiving
5131849,7-2020Receiving ,2019-09-02,Journal Import 3082588:,66057,2000.0,Receiving
5131849,7-2020Receiving ,2019-09-02,Journal Import 3082588:,66057,5000.0,Receiving
5131849,7-2020Receiving ,2019-09-01,Journal Import 3082588:,66057,4000.0,Receiving
5131849,7-2020Receiving ,2019-09-03,Journal Import 3082588:,66057,12128.4,Receiving
5131849,7-2020Receiving ,2019-09-03,Journal Import 3082588:,66057,5940.0,Receiving
5131849,7-2020Receiving ,2019-09-03,Journal Import 3082588:,66057,3638.52,Receiving
4753769,3-2020Purchase Invoices ,2019-05-01,"Invoice Voucher Number : 365100000961 , Invoice Description : Monthly payroll service of Feb 2019 , Supplier : TMF (Thailand) Limited , Supplier Site : BANGKOK , Invoice Type : Standard ",54510,-1.0,Purchase Invoices
4839982,4-2020Receipts ,2019-06-25,Receipt Application Status: APP Customer Name: Unilever Thai Trading Limited Customer Number: 214115 Bill-To Site:  Remittance Bank Name: HK and Shanghai Banking Corp Ltd Remittance Bank Account Name: dh Thailand - THB 001 ,50005,-348400.0,Receipts
4839982,4-2020Receipts ,2019-06-01,Receipt Application Status: APP Customer Name: P&G Trading (Thailand) Pte Ltd Customer Number: 214121 Bill-To Site:  Remittance Bank Name: HK and Shanghai Banking Corp Ltd Remittance Bank Account Name: dh Thailand - THB 001 ,50005,-601309.02,Receipts
4839982,4-2020Receipts ,2019-06-25,Receipt Application Status: APP Customer Name: Kinetic Worldwide (Thailand) Ltd. Customer Number: 214176 Bill-To Site:  Remittance Bank Name: HK and Shanghai Banking Corp Ltd Remittance Bank Account Name: dh Thailand - THB 001 ,50005,-280800.0,Receipts
4839982,4-2020Receipts ,2019-06-25,Receipt Application Status: APP Customer Name: Unilever Thai Trading Limited Customer Number: 214115 Bill-To Site:  Remittance Bank Name: HK and Shanghai Banking Corp Ltd Remittance Bank Account Name: dh Thailand - THB 001 ,50005,-377520.0,Receipts
4839982,4-2020Receipts ,2019-06-25,Receipt Application Status: APP Customer Name: Unilever Thai Trading Limited Customer Number: 214115 Bill-To Site:  Remittance Bank Name: HK and Shanghai Banking Corp Ltd Remittance Bank Account Name: dh Thailand - THB 001 ,50005,-525096.0,Receipts
4839982,4-2020Receipts ,2019-06-25,Receipt Application Status: APP Customer Name: Unilever Thai Trading Limited Customer Number: 214115 Bill-To Site:  Remittance Bank Name: HK and Shanghai Banking Corp Ltd Remittance Bank Account Name: dh Thailand - THB 001 ,50005,-273000.0,Receipts
4839982,4-2020Receipts ,2019-06-25,Receipt Application Status: APP Customer Name: DKSH (Thailand) Limited Customer Number: 240027 Bill-To Site:  Remittance Bank Name: HK and Shanghai Banking Corp Ltd Remittance Bank Account Name: dh Thailand - THB 001 ,50005,-12480.0,Receipts
4839982,4-2020Receipts ,2019-06-21,"Receipt Application Status: APP Customer Name: Media Intelligence Co., Ltd. Customer Number: 214177 Bill-To Site:  Remittance Bank Name: HK and Shanghai Banking Corp Ltd Remittance Bank Account Name: dh Thailand - THB 001 ",50005,-2471040.0,Receipts
4839982,4-2020Receipts ,2019-06-19,Receipt Application Status: APP Customer Name: Unilever Thai Trading Limited Customer Number: 214115 Bill-To Site:  Remittance Bank Name: HK and Shanghai Banking Corp Ltd Remittance Bank Account Name: dh Thailand - THB 001 ,50005,-315744.0,Receipts
4839983,4-2020Sales Invoices ,2019-06-25,Customer Name: dentsu X (Thailand) Ltd. Customer Number: 214193 Bill-To Site: 295195 ,66070,-199500.0,Sales Invoices
4839983,4-2020Sales Invoices ,2019-06-25,Customer Name: IPG Mediabrands - A Branch of IPG Advertising (Thailand) Lim Customer Number: 214172 Bill-To Site: 295175 ,66070,-1122000.0,Sales Invoices
4839983,4-2020Sales Invoices ,2019-06-25,Customer Name: dentsu X (Thailand) Ltd. Customer Number: 214193 Bill-To Site: 295195 ,66070,-70834.0,Sales Invoices
4881814,5-2020Purchase Invoices ,2019-07-08,"Invoice Voucher Number : 365100001435 , Invoice Description : Fuel , Supplier : Supperm, Rattanasak , Supplier Site : OFFICE , Invoice Type : Standard ",20220,1425.0,Purchase Invoices
5285916,8-2020 External Revenue,2019-10-01,Journal Import 3216961:,10805,-395411.72,External Revenue
4952830,5-2020External Revenue ,2019-07-22,Journal Import 2922011:,10005,-2610762.5,External Revenue
5079139,6-2020Billing Reclassification ,2019-08-31,Journal Import 3031371:,51025,-48000.0,Billing Offset Reclass
5079139,6-2020Billing Reclassification ,2019-08-31,Journal Import 3031371:,51025,-453750.0,Billing Offset Reclass
5079139,6-2020Billing Reclassification ,2019-08-31,Journal Import 3031371:,51025,-200000.0,Billing Offset Reclass
5079139,6-2020Billing Reclassification ,2019-08-31,Journal Import 3031371:,51025,-88000.0,Billing Offset Reclass
5079139,6-2020Billing Reclassification ,2019-08-31,Journal Import 3031371:,51025,-1168500.0,Billing Offset Reclass
5079139,6-2020Billing Reclassification ,2019-08-31,Journal Import 3031371:,51025,-684000.0,Billing Offset Reclass
5079139,6-2020Billing Reclassification ,2019-08-31,Journal Import 3031371:,51025,-700000.0,Billing Offset Reclass
5079139,6-2020Billing Reclassification ,2019-08-31,Journal Import 3031371:,51025,-1752750.0,Billing Offset Reclass
5079139,6-2020Billing Reclassification ,2019-08-31,Journal Import 3031371:,51025,-573333.34,Billing Offset Reclass
5079139,6-2020Billing Reclassification ,2019-08-31,Journal Import 3031371:,51025,-207000.0,Billing Offset Reclass
5079139,6-2020Billing Reclassification ,2019-08-31,Journal Import 3031371:,51025,-299776.0,Billing Offset Reclass
5079139,6-2020Billing Reclassification ,2019-08-31,Journal Import 3031371:,51025,-1079920.0,Billing Offset Reclass
5167132,7-2020Payments ,2019-09-12,"Payment Created , Payment Document Sequence Name : TH dh AP PAY Gapless , Payment Document Sequence Number : 365100000817 , Payment Number : 36414 , Payment Date : 12-SEP-19 , Bank Account Name : dh Thailand - THB 001 , Payment Currency Code : THB , Payment Method : DH_MANUAL , Payee : PCS Security and Facility Services Limited Payment Currency Code THB ",55060,-43587.08,Payments
5167132,7-2020Payments ,2019-09-12,"Payment Created , Payment Document Sequence Name : TH dh AP PAY Gapless , Payment Document Sequence Number : 365100000820 , Payment Number : 36417 , Payment Date : 12-SEP-19 , Bank Account Name : dh Thailand - THB 001 , Payment Currency Code : THB , Payment Method : DH_MANUAL , Payee : Mr Sarawut Payment Currency Code THB ",55060,-4850.0,Payments
5167132,7-2020Payments ,2019-09-12,"Payment Created , Payment Document Sequence Name : TH dh AP PAY Gapless , Payment Document Sequence Number : 365100000827 , Payment Number : 36424 , Payment Date : 12-SEP-19 , Bank Account Name : dh Thailand - THB 001 , Payment Currency Code : THB , Payment Method : DH_MANUAL , Payee : M. Water Co., Ltd Payment Currency Code THB ",55060,-6368.64,Payments
5132793,7-2020Deliver ,2019-09-05,Journal Import 3085907:,11205,22814.0,Deliver
5167118,7-2020Deliver ,2019-09-18,Journal Import 3128690:,11205,41508.5,Deliver
5167118,7-2020Deliver ,2019-09-18,Journal Import 3128690:,66057,-14880.0,Deliver
5167118,7-2020Deliver ,2019-09-18,Journal Import 3128690:,66057,-45600.0,Deliver
5167118,7-2020Deliver ,2019-09-18,Journal Import 3128690:,66057,-58000.0,Deliver
5167118,7-2020Deliver ,2019-09-18,Journal Import 3128690:,66057,-2000.0,Deliver
5167118,7-2020Deliver ,2019-09-18,Journal Import 3128690:,66057,-31100.0,Deliver
5167118,7-2020Deliver ,2019-09-18,Journal Import 3128690:,66057,-12960.0,Deliver
5156879,7-2020External Revenue ,2019-09-16,Journal Import 3118664:,10005,-74175.82,External Revenue
5156879,7-2020External Revenue ,2019-09-01,Journal Import 3118664:,10005,-150000.0,External Revenue
5156879,7-2020External Revenue ,2019-09-30,Journal Import 3118664:,10005,-57000.0,External Revenue
5156879,7-2020External Revenue ,2019-09-01,Journal Import 3118664:,10005,-109173.91,External Revenue
5156879,7-2020External Revenue ,2019-09-01,Journal Import 3118664:,10005,-14229.51,External Revenue
5156879,7-2020External Revenue ,2019-09-01,Journal Import 3118664:,10005,-604076.09,External Revenue
5156879,7-2020External Revenue ,2019-09-01,Journal Import 3118664:,10005,-9142.86,External Revenue
5156879,7-2020External Revenue ,2019-09-01,Journal Import 3118664:,10005,-34596.08,External Revenue
5156879,7-2020External Revenue ,2019-09-01,Journal Import 3118664:,10005,-5869.57,External Revenue
5156879,7-2020External Revenue ,2019-09-01,Journal Import 3118664:,10005,-47093.48,External Revenue
5156879,7-2020External Revenue ,2019-09-30,Journal Import 3118664:,10005,-577500.0,External Revenue
5156879,7-2020External Revenue ,2019-09-01,Journal Import 3118664:,10005,-714285.71,External Revenue
5156879,7-2020External Revenue ,2019-09-01,Journal Import 3118664:,10005,-48600.0,External Revenue
5156879,7-2020External Revenue ,2019-09-19,Journal Import 3118664:,10005,-240000.0,External Revenue
5156879,7-2020External Revenue ,2019-09-19,Journal Import 3118664:,10005,-634285.71,External Revenue
5156879,7-2020External Revenue ,2019-09-01,Journal Import 3118664:,10005,-120000.0,External Revenue
5156879,7-2020External Revenue ,2019-09-01,Journal Import 3118664:,10005,-438709.68,External Revenue
5156879,7-2020External Revenue ,2019-09-01,Journal Import 3118664:,10005,-28840.58,External Revenue
5156879,7-2020External Revenue ,2019-09-01,Journal Import 3118664:,10005,-13913.04,External Revenue
5156879,7-2020External Revenue ,2019-09-30,Journal Import 3118664:,10005,-62616.77,External Revenue
5156879,7-2020External Revenue ,2019-09-01,Journal Import 3118664:,10005,-781.82,External Revenue
5156879,7-2020External Revenue ,2019-09-01,Journal Import 3118664:,10005,-24393.44,External Revenue
5156879,7-2020External Revenue ,2019-09-01,Journal Import 3118664:,10005,-24393.44,External Revenue
5156879,7-2020External Revenue ,2019-09-01,Journal Import 3118664:,10005,-175304.35,External Revenue
5156879,7-2020External Revenue ,2019-09-30,Journal Import 3118664:,10005,-561330.0,External Revenue
5156879,7-2020External Revenue ,2019-09-01,Journal Import 3118664:,10005,-6857.14,External Revenue
5285875,8-2020 External Revenue,2019-10-01,Journal Import 3216500:,10005,-868250.0,External Revenue
5285875,8-2020 External Revenue,2019-10-01,Journal Import 3216500:,10005,-360683.0,External Revenue
5285875,8-2020 External Revenue,2019-10-01,Journal Import 3216500:,10005,-250833.0,External Revenue
5346671,8-2020 Sales Invoices,2019-10-24,Customer Name: Unilever Thai Trading Limited Customer Number: 214115 Bill-To Site: 295117 ,66070,-18750.0,Sales Invoices
5346671,8-2020 Sales Invoices,2019-10-24,Customer Name: Unilever Thai Trading Limited Customer Number: 214115 Bill-To Site: 295117 ,50005,149843.2,Sales Invoices
5346671,8-2020 Sales Invoices,2019-10-24,Customer Name: Unilever Thai Trading Limited Customer Number: 214115 Bill-To Site: 295117 ,50005,19500.0,Sales Invoices
5346671,8-2020 Sales Invoices,2019-10-24,Customer Name: Unilever Thai Trading Limited Customer Number: 214115 Bill-To Site: 295117 ,62510,-38990.0,Sales Invoices
5346671,8-2020 Sales Invoices,2019-10-24,Customer Name: Unilever Thai Trading Limited Customer Number: 214115 Bill-To Site: 295117 ,62510,-11088.0,Sales Invoices
5346671,8-2020 Sales Invoices,2019-10-24,Customer Name: Unilever Thai Trading Limited Customer Number: 214115 Bill-To Site: 295117 ,62125,16710.0,Sales Invoices
4727758,2-2020Receipts ,2019-04-22,"Receipt Application Status: APP Customer Name: Thai Union Group Public Co., Ltd. Customer Number: 345020 Bill-To Site:  Remittance Bank Name: HK and Shanghai Banking Corp Ltd Remittance Bank Account Name: dh Thailand - THB 001 ",62110,5750.01,Receipts
4727758,2-2020Receipts ,2019-04-01,Receipt Application Status: APP Customer Name: Unilever Thai Trading Limited Customer Number: 214115 Bill-To Site:  Remittance Bank Name: HK and Shanghai Banking Corp Ltd Remittance Bank Account Name: dh Thailand - THB 001 ,62110,6423.26,Receipts
4720803,2-2020External Revenue ,2019-04-01,Journal Import 2624150:,10005,-250000.0,External Revenue
4827441,4-2020Deliver ,2019-06-01,Journal Import 2820195:,26015,86600.7,Deliver
4753706,3-2020Purchase Invoices ,2019-05-01,"Invoice Voucher Number : 365100000995 , Invoice Description : Billboard survey at Yasotorn , Supplier : W.O.A. Advertising Limited , Supplier Site : NONTHABURI , Invoice Type : Standard ",60105,-17453.84,Purchase Invoices
4753706,3-2020Purchase Invoices ,2019-05-01,"Invoice Voucher Number : 365100000981 , Invoice Description : Airticket : Mr. James Merritt BKK-HANEDA-BKK , Supplier : Armstrong International  Co., Ltd. , Supplier Site : BANGKOK , Invoice Type : Standard ",60105,-58500.0,Purchase Invoices
4753706,3-2020Purchase Invoices ,2019-05-01,"Invoice Voucher Number : 365100000970 , Invoice Description : Fuji xerox printing machhines of Mar 2019 , Supplier : Fuji Xerox (Thailand) Co., Ltd. , Supplier Site : BANGKOK , Invoice Type : Standard ",60105,-13920.59,Purchase Invoices
4753706,3-2020Purchase Invoices ,2019-05-01,"Invoice Voucher Number : 365100000971 , Invoice Description : Fuji xerox printing machines of Mar 2019 , Supplier : Fuji Xerox (Thailand) Co., Ltd. , Supplier Site : BANGKOK , Invoice Type : Standard ",60105,-3237.82,Purchase Invoices
4753706,3-2020Purchase Invoices ,2019-05-01,"Invoice Voucher Number : 365100000990 , Invoice Description : Vaseline Mechanic Moving & Light Divider , Supplier : Prommix Co.,Ltd , Supplier Site : Bangkok , Invoice Type : Standard ",60105,-240108.0,Purchase Invoices
4753706,3-2020Purchase Invoices ,2019-05-01,"Invoice Voucher Number : 365100000983 , Invoice Description : OPEX - wiring material , Supplier : Omicron Engineering Co.,Ltd , Supplier Site : BANGKOK , Invoice Type : Standard ",60105,-5028572.0,Purchase Invoices
4920851,5-2020Purchase Invoices ,2019-07-17,"Invoice Voucher Number : 365100001527 , Invoice Description : Travel Mar'Jun'19 , Supplier : Sittichokchaisakul, Chaowalit , Supplier Site : OFFICE , Invoice Type : Standard ",20220,5981.0,Purchase Invoices
4842156,5-2020Billing Reclassification ,2019-07-01,Journal Import 2837315:,66070,-300000.0,Billing Offset Reclass
4842156,5-2020Billing Reclassification ,2019-07-01,Journal Import 2837315:,66070,-90000.0,Billing Offset Reclass
4842156,5-2020Billing Reclassification ,2019-07-01,Journal Import 2837315:,66070,-693720.0,Billing Offset Reclass
4842156,5-2020Billing Reclassification ,2019-07-01,Journal Import 2837315:,66070,-363000.0,Billing Offset Reclass
4842156,5-2020Billing Reclassification ,2019-07-01,Journal Import 2837315:,66070,-448800.0,Billing Offset Reclass
4842156,5-2020Billing Reclassification ,2019-07-01,Journal Import 2837315:,66070,-438000.0,Billing Offset Reclass
4842156,5-2020Billing Reclassification ,2019-07-01,Journal Import 2837315:,66070,-20000.0,Billing Offset Reclass
4842156,5-2020Billing Reclassification ,2019-07-01,Journal Import 2837315:,66070,-907500.0,Billing Offset Reclass
4842156,5-2020Billing Reclassification ,2019-07-01,Journal Import 2837315:,66070,-35000.0,Billing Offset Reclass
4842156,5-2020Billing Reclassification ,2019-07-01,Journal Import 2837315:,66070,-399300.0,Billing Offset Reclass
4842156,5-2020Billing Reclassification ,2019-07-01,Journal Import 2837315:,66070,-162000.0,Billing Offset Reclass
4842156,5-2020Billing Reclassification ,2019-07-01,Journal Import 2837315:,66070,-720000.0,Billing Offset Reclass
4842156,5-2020Billing Reclassification ,2019-07-01,Journal Import 2837315:,66070,-310500.0,Billing Offset Reclass
4842156,5-2020Billing Reclassification ,2019-07-01,Journal Import 2837315:,66070,-693720.0,Billing Offset Reclass
4842156,5-2020Billing Reclassification ,2019-07-01,Journal Import 2837315:,66070,-373461.02,Billing Offset Reclass
4842156,5-2020Billing Reclassification ,2019-07-01,Journal Import 2837315:,66070,-665600.0,Billing Offset Reclass
4842156,5-2020Billing Reclassification ,2019-07-01,Journal Import 2837315:,66070,-927258.0,Billing Offset Reclass
4842156,5-2020Billing Reclassification ,2019-07-01,Journal Import 2837315:,66070,-2200000.0,Billing Offset Reclass
5181304,7-2020 Depreciation,2019-09-24,"Periodic Depreciation , Book : TH FA CORP , Asset Period : 07-2020 ",26055,8165.43,Depreciation
5181304,7-2020 Depreciation,2019-09-24,"Periodic Depreciation , Book : TH FA CORP , Asset Period : 07-2020 ",26055,258.7,Depreciation
5181304,7-2020 Depreciation,2019-09-24,"Periodic Depreciation , Book : TH FA CORP , Asset Period : 07-2020 ",26055,1824.68,Depreciation
5168874,7-2020External Revenue ,2019-09-01,Journal Import 3129898:,51025,-7000000.0,External Revenue
5168874,7-2020External Revenue ,2019-09-01,Journal Import 3129898:,51025,-4121250.0,External Revenue
4660564,1-2020Receipts ,2019-03-01,"Receipt Application Status: APP Customer Name: Pepsi-Cola (Thai) Trading Co., Ltd. Customer Number: 214138 Bill-To Site:  Remittance Bank Name: HK and Shanghai Banking Corp Ltd Remittance Bank Account Name: dh Thailand - THB 001 ",55060,-231660.0,Receipts
4660564,1-2020Receipts ,2019-03-01,Receipt Application Status: APP Customer Name: Kinetic Worldwide (Thailand) Ltd. Customer Number: 214176 Bill-To Site:  Remittance Bank Name: HK and Shanghai Banking Corp Ltd Remittance Bank Account Name: dh Thailand - THB 001 ,55060,-146640.0,Receipts
4660564,1-2020Receipts ,2019-03-01,Receipt Application Status: APP Customer Name: Thanachart Bank PCL. Customer Number: 214239 Bill-To Site:  Remittance Bank Name: HK and Shanghai Banking Corp Ltd Remittance Bank Account Name: dh Thailand - THB 001 ,55060,-624000.0,Receipts
4660564,1-2020Receipts ,2019-03-01,Receipt Application Status: APP Customer Name: Unilever Thai Trading Limited Customer Number: 214115 Bill-To Site:  Remittance Bank Name: HK and Shanghai Banking Corp Ltd Remittance Bank Account Name: dh Thailand - THB 001 ,55060,-608400.0,Receipts
4660564,1-2020Receipts ,2019-03-01,"Receipt Application Status: APP Customer Name: Star Reachers Group Co., Ltd. Customer Number: 214182 Bill-To Site:  Remittance Bank Name: HK and Shanghai Banking Corp Ltd Remittance Bank Account Name: dh Thailand - THB 001 ",55060,-476666.32,Receipts
4660564,1-2020Receipts ,2019-03-01,Receipt Application Status: APP Customer Name: Unilever Thai Trading Limited Customer Number: 214115 Bill-To Site:  Remittance Bank Name: HK and Shanghai Banking Corp Ltd Remittance Bank Account Name: dh Thailand - THB 001 ,55060,-742560.0,Receipts
4660564,1-2020Receipts ,2019-03-01,Receipt Application Status: APP Customer Name: Unilever Thai Trading Limited Customer Number: 214115 Bill-To Site:  Remittance Bank Name: HK and Shanghai Banking Corp Ltd Remittance Bank Account Name: dh Thailand - THB 001 ,55060,-1348620.0,Receipts
4660567,1-2020Credit Memos ,2019-03-01,Credit Reason: Incorrect amount Input Customer Name: Kinetic Worldwide (Thailand) Ltd. Customer Number: 214176 Bill-To Site: 295178 ,50005,-617760.0,Credit Memos
5210803,7-2020 Depreciation,2019-09-27,"Depreciation Reversal , Book :  , Asset Period :  ",45505,1025.19,Depreciation
4638652,1-2020Purchase Invoices ,2019-03-01,"Invoice Voucher Number : 365100000500 , Invoice Description : UK Visa , Supplier : Kavalur, Vilas , Supplier Site : Bangkok , Invoice Type : Standard ",20225,4455.79,Purchase Invoices
4638652,1-2020Purchase Invoices ,2019-03-01,"Invoice Voucher Number : 365100000500 , Invoice Description : UK Visa , Supplier : Kavalur, Vilas , Supplier Site : Bangkok , Invoice Type : Standard ",20225,5927.19,Purchase Invoices
5113728,7-2020Purchase Invoices ,2019-09-01,"Invoice Voucher Number : 365100001835 , Invoice Description : New Zealand - Foodstuffs CE , Supplier : Burton, Mark , Supplier Site : OFFICE , Invoice Type : Standard ",20220,946.84,Purchase Invoices
5113728,7-2020Purchase Invoices ,2019-09-02,"Invoice Voucher Number : 365100001811 , Invoice Description : 2019/4349 Clear liht shelf bar  , Supplier : Aprint Co.,Ltd , Supplier Site : BANGKOK , Invoice Type : Standard ",54510,4767.84,Purchase Invoices
5113728,7-2020Purchase Invoices ,2019-09-01,"Invoice Voucher Number : 365100001829 , Invoice Description : Installion of normal media for new store , Supplier : Idea Orbit Co., Ltd. , Supplier Site : SAMUTPRAKARN , Invoice Type : Standard ",54510,17066.0,Purchase Invoices
5113728,7-2020Purchase Invoices ,2019-09-02,"Invoice Voucher Number : 365100001815 , Invoice Description : 2019/4351 Claer Light shelf Frame 40 stores , Supplier : Aprint Co.,Ltd , Supplier Site : BANGKOK , Invoice Type : Standard ",54510,50617.0,Purchase Invoices
5113728,7-2020Purchase Invoices ,2019-09-02,"Invoice Voucher Number : 365100001830 , Invoice Description : CMC Inspectore for new store , Supplier : Idea Orbit Co., Ltd. , Supplier Site : SAMUTPRAKARN , Invoice Type : Standard ",54510,25347.0,Purchase Invoices
5113728,7-2020Purchase Invoices ,2019-09-01,"Invoice Voucher Number : 365100001849 , Invoice Description : Radio - DJ talk - Jul 19 , Supplier : ATK Production Co.,Ltd. , Supplier Site : NONTHABURI , Invoice Type : Standard ",54510,2310.0,Purchase Invoices
4842087,4-2020Depreciation ,2019-06-06,"Periodic Depreciation , Book : TH FA CORP , Asset Period : 04-2020 ",46505,-0.01,Depreciation
4842087,4-2020Depreciation ,2019-06-06,"Periodic Depreciation , Book : TH FA CORP , Asset Period : 04-2020 ",46505,-875.48,Depreciation
4842087,4-2020Depreciation ,2019-06-06,"Periodic Depreciation , Book : TH FA CORP , Asset Period : 04-2020 ",46505,-0.01,Depreciation
4842087,4-2020Depreciation ,2019-06-06,"Periodic Depreciation , Book : TH FA CORP , Asset Period : 04-2020 ",46505,-46.62,Depreciation
4842087,4-2020Depreciation ,2019-06-06,"Periodic Depreciation , Book : TH FA CORP , Asset Period : 04-2020 ",46505,-0.01,Depreciation
4842087,4-2020Depreciation ,2019-06-06,"Periodic Depreciation , Book : TH FA CORP , Asset Period : 04-2020 ",46505,-101.91,Depreciation
4842087,4-2020Depreciation ,2019-06-06,"Periodic Depreciation , Book : TH FA CORP , Asset Period : 04-2020 ",46505,-50.36,Depreciation
4842087,4-2020Depreciation ,2019-06-06,"Periodic Depreciation , Book : TH FA CORP , Asset Period : 04-2020 ",46505,-220.75,Depreciation
4842087,4-2020Depreciation ,2019-06-06,"Periodic Depreciation , Book : TH FA CORP , Asset Period : 04-2020 ",46505,-0.01,Depreciation
4803560,4-2020External Revenue ,2019-06-30,Journal Import 2774048:,51025,382513.42,External Revenue
4827441,4-2020Deliver ,2019-06-05,Journal Import 2820195:,27035,-3303.81,Deliver
4855770,5-2020Purchase Invoices ,2019-07-01,"Invoice Voucher Number : 365100001393 , Invoice Description : May'19 , Supplier : Dumrongbhalasitr, Teeradet , Supplier Site : OFFICE , Invoice Type : Standard ",20105,1500.0,Purchase Invoices
4843283,5-2020Purchase Invoices ,2019-07-01,"Invoice Voucher Number : 365100001389 , Invoice Description : Wattaroon May-June19 , Supplier : Ceeripokagij, Wattaroon , Supplier Site : OFFICE , Invoice Type : Standard ",20220,4796.0,Purchase Invoices
4715589,2-2020Labor Cost ,2019-04-01,Journal Import 2614306:,51040,-3434.28,Labor Cost
4715589,2-2020Labor Cost ,2019-04-01,Journal Import 2614306:,51040,-3434.28,Labor Cost
4715589,2-2020Labor Cost ,2019-04-01,Journal Import 2614306:,51040,-1144.76,Labor Cost
4715589,2-2020Labor Cost ,2019-04-01,Journal Import 2614306:,51040,-8585.71,Labor Cost
4715589,2-2020Labor Cost ,2019-04-01,Journal Import 2614306:,51040,-1686.41,Labor Cost
4715589,2-2020Labor Cost ,2019-04-01,Journal Import 2614306:,51040,-8585.71,Labor Cost
4715589,2-2020Labor Cost ,2019-04-01,Journal Import 2614306:,51040,-3162.03,Labor Cost
4715589,2-2020Labor Cost ,2019-04-01,Journal Import 2614306:,51040,-8585.71,Labor Cost
4715589,2-2020Labor Cost ,2019-04-01,Journal Import 2614306:,51040,-8487.54,Labor Cost
4715589,2-2020Labor Cost ,2019-04-01,Journal Import 2614306:,51040,-617.32,Labor Cost
4715589,2-2020Labor Cost ,2019-04-01,Journal Import 2614306:,51040,-1234.64,Labor Cost
4715589,2-2020Labor Cost ,2019-04-01,Journal Import 2614306:,51040,-4629.89,Labor Cost
4715589,2-2020Labor Cost ,2019-04-01,Journal Import 2614306:,51040,-2289.52,Labor Cost
4715589,2-2020Labor Cost ,2019-04-01,Journal Import 2614306:,51040,-5151.42,Labor Cost
