survived,pclass,age,sibsp,parch,fare,adult_male,embark_town,alive,alone,fare_zscore,sex_female,sex_male,"age_cat_(-inf, 12.0]","age_cat_(12.0, 18.0]","age_cat_(18.0, 25.0]","age_cat_(25.0, 30.0]","age_cat_(30.0, 35.0]","age_cat_(35.0, 40.0]","age_cat_(40.0, 45.0]","age_cat_(45.0, 50.0]","age_cat_(50.0, 60.0]","age_cat_(60.0, 70.0]","age_cat_(70.0, 80.0]","age_cat_(80.0, inf]",embarked_C,embarked_None,embarked_Q,embarked_S,class_First,class_Second,class_Third,who_child,who_man,who_woman,deck_A,deck_B,deck_C,deck_D,deck_E,deck_F,deck_G,deck_Missing
0,3,31.0,0,0,7.8542,0,Southampton,no,1,-0.8303905713178548,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
0,2,46.0,0,0,26.0,1,Southampton,no,1,0.3631974153869037,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1
0,2,23.0,0,0,10.5,1,Southampton,no,1,-0.5409029397595562,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1,2,28.0,0,0,12.65,0,Southampton,yes,1,-0.3551594395795482,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
1,3,39.0,0,0,7.925,1,Southampton,yes,1,-0.821442611646661,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
0,3,26.0,0,0,8.05,1,Southampton,no,1,-0.8058380764704022,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
0,3,21.0,1,0,9.825,0,Southampton,no,0,-0.6071559761014487,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
0,3,28.0,1,0,15.85,1,Southampton,no,0,-0.13029900959068055,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
0,3,20.0,0,0,8.6625,0,Southampton,no,1,-0.7327187712995227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
0,2,34.0,1,0,21.0,1,Southampton,no,0,0.15024066229642474,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1
0,3,51.0,0,0,7.75,1,Southampton,no,1,-0.8437075435148569,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
1,2,3.0,1,1,18.75,0,Southampton,yes,0,0.037239559534848914,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
0,3,21.0,0,0,7.775,1,Southampton,no,1,-0.8404962381715625,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
0,3,31.71656050955414,3,1,25.4667,0,Southampton,no,0,0.342532499960023,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
0,3,32.60830860534124,0,0,7.8958,1,Southampton,no,1,-0.8251232888462876,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
0,3,39.5,0,0,6.8583,1,Queenstown,no,1,-0.9655874676169196,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
1,1,33.0,1,0,90.0,0,Queenstown,yes,0,1.6013213103594335,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
0,2,32.60830860534124,0,0,0.0,1,Southampton,no,1,-2.88548142265613,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1,3,44.0,0,0,7.925,1,Southampton,yes,1,-0.821442611646661,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
0,3,31.71656050955414,0,0,8.05,0,Southampton,no,1,-0.8058380764704022,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
1,2,34.0,1,1,32.5,0,Southampton,yes,0,0.5856959584903748,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
1,2,18.0,0,2,13.0,0,Southampton,yes,0,-0.3279461866690772,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
0,2,30.0,0,0,13.0,1,Southampton,no,1,-0.3279461866690772,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1
0,3,10.0,0,2,24.15,0,Southampton,no,0,0.2895986154016727,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
0,3,34.9609375,0,0,7.8958,1,Cherbourg,no,1,-0.8251232888462876,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
0,3,21.0,0,0,7.7333,1,Queenstown,no,1,-0.8458584718345191,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
0,3,29.0,0,0,7.875,1,Southampton,no,1,-0.8277534519994426,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
0,3,28.0,1,1,14.4,0,Southampton,no,0,-0.2259629799594706,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
0,3,18.0,1,1,20.2125,1,Southampton,no,0,0.11212992990888197,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
0,3,32.60830860534124,0,0,7.25,1,Southampton,no,1,-0.9102061430761234,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
1,2,28.0,1,0,26.0,0,Southampton,yes,0,0.3631974153869037,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
1,2,19.0,0,0,26.0,0,Southampton,yes,1,0.3631974153869037,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
0,3,39.5,0,0,7.75,1,Queenstown,no,1,-0.8437075435148569,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
1,3,32.0,0,0,8.05,1,Southampton,yes,1,-0.8058380764704022,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0
1,1,28.0,0,0,26.55,1,Southampton,yes,1,0.38407011650614753,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0
1,3,31.71656050955414,1,0,16.1,0,Southampton,yes,0,-0.1146944744144217,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
1,2,42.0,1,0,26.0,0,Southampton,yes,0,0.3631974153869037,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
0,3,17.0,0,0,7.125,1,Southampton,no,1,-0.9275476140378919,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
0,1,50.0,1,0,55.9,1,Southampton,no,0,1.12645263233373,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0
1,1,14.0,1,2,120.0,0,Southampton,yes,0,1.88817182259932,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0
0,3,21.0,2,2,34.375,0,Southampton,no,0,0.641623295578127,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
1,2,24.0,2,3,18.75,0,Southampton,yes,0,0.037239559534848914,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
0,1,64.0,1,4,263.0,1,Southampton,no,0,2.6705660042395767,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0
0,2,31.0,0,0,10.5,1,Southampton,no,1,-0.5409029397595562,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1,2,45.0,1,1,26.25,0,Southampton,yes,0,0.37273920539989586,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
0,3,20.0,0,0,9.5,1,Southampton,no,1,-0.6406971017980051,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
0,3,25.0,1,0,7.775,1,Southampton,no,0,-0.8404962381715625,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
1,2,28.0,0,0,13.0,0,Southampton,yes,1,-0.3279461866690772,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
1,3,32.60830860534124,0,0,8.1125,1,Southampton,yes,1,-0.7981264413786305,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
1,1,4.0,0,2,81.8583,0,Southampton,yes,0,1.5067754258317336,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
1,2,13.0,0,1,19.5,0,Southampton,yes,0,0.07634690314701673,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1,1,34.0,0,0,26.55,1,Southampton,yes,1,0.38407011650614753,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1
1,3,5.0,2,1,19.2583,0,Cherbourg,yes,0,0.06391062614066957,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
1,1,52.0,0,0,30.5,1,Southampton,yes,1,0.5223661416189997,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0
0,2,36.0,1,2,27.75,1,Southampton,no,0,0.42814842896742816,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1
0,3,32.60830860534124,1,0,19.9667,1,Southampton,no,0,0.09992995779970489,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
0,1,30.0,0,0,27.75,1,Cherbourg,no,1,0.42814842896742816,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
1,1,49.0,1,0,89.1042,1,Cherbourg,yes,0,1.5913470262164635,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
0,3,32.60830860534124,0,0,8.05,1,Southampton,no,1,-0.8058380764704022,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
1,3,29.0,0,0,7.8958,1,Cherbourg,yes,1,-0.8251232888462876,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
0,1,65.0,0,0,26.55,1,Southampton,no,1,0.38407011650614753,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0
1,1,31.71656050955414,1,0,51.8625,0,Southampton,yes,0,1.051700937932181,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0
1,2,50.0,0,0,10.5,0,Southampton,yes,1,-0.5409029397595562,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
0,3,39.5,0,0,7.75,1,Queenstown,no,1,-0.8437075435148569,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
1,1,48.0,0,0,26.55,1,Southampton,yes,1,0.38407011650614753,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0
0,3,34.0,0,0,8.05,1,Southampton,no,1,-0.8058380764704022,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
0,1,47.0,0,0,38.5,1,Southampton,no,1,0.7546243983397029,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0
0,2,48.0,0,0,13.0,1,Southampton,no,1,-0.3279461866690772,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1
0,3,32.60830860534124,0,0,8.05,1,Southampton,no,1,-0.8058380764704022,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
0,3,38.0,0,0,7.05,1,Southampton,no,1,-0.938099135222973,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
0,2,32.60830860534124,0,0,0.0,1,Southampton,no,1,-2.88548142265613,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1
0,1,56.0,0,0,26.55,1,Southampton,no,1,0.38407011650614753,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1
0,3,39.5,0,0,7.725,1,Queenstown,no,1,-0.8469292246608061,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
1,3,0.75,2,1,19.2583,0,Cherbourg,yes,0,0.06391062614066957,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
0,3,32.60830860534124,0,0,7.25,1,Southampton,no,1,-0.9102061430761234,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
0,3,38.0,0,0,8.6625,1,Southampton,no,1,-0.7327187712995227,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
1,2,33.0,1,2,27.75,0,Southampton,yes,0,0.42814842896742816,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
1,2,23.0,0,0,13.7917,0,Cherbourg,yes,1,-0.2689994647414831,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
0,3,22.0,0,0,9.8375,0,Southampton,no,1,-0.6058881953238828,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
0,1,32.60830860534124,0,0,52.0,1,Southampton,no,1,1.0543410174428847,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0
0,2,34.0,1,0,21.0,1,Southampton,no,0,0.15024066229642474,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1
0,3,29.0,1,0,7.0458,1,Southampton,no,0,-0.9386933348856092,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
0,3,22.0,0,0,7.5208,1,Southampton,no,1,-0.8736410962553603,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
1,3,2.0,0,1,12.2875,0,Southampton,yes,0,-0.3841501272392714,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
0,3,9.0,5,2,46.9,0,Southampton,no,0,0.9514133546387696,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
0,2,32.60830860534124,0,0,0.0,1,Southampton,no,1,-2.88548142265613,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1
0,3,50.0,0,0,8.05,1,Southampton,no,1,-0.8058380764704022,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
1,3,63.0,0,0,9.5875,0,Southampton,yes,1,-0.6315552353629111,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
1,1,25.0,1,0,91.0792,1,Cherbourg,yes,0,1.6132066429247554,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
0,3,31.71656050955414,3,1,25.4667,0,Southampton,no,0,0.342532499960023,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
1,1,35.0,1,0,90.0,0,Southampton,yes,0,1.6013213103594335,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0
0,1,58.0,0,0,29.7,1,Cherbourg,no,1,0.49586333366001495,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
0,3,30.0,0,0,8.05,1,Southampton,no,1,-0.8058380764704022,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
1,3,9.0,1,1,15.9,0,Southampton,yes,0,-0.127158504798528,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
0,3,32.60830860534124,1,0,19.9667,1,Southampton,no,0,0.09992995779970489,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
0,3,21.0,0,0,7.25,1,Southampton,no,1,-0.9102061430761234,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
0,1,55.0,0,0,30.5,1,Southampton,no,1,0.5223661416189997,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0
0,1,71.0,0,0,49.5042,1,Cherbourg,no,1,1.0052969886401735,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
0,3,21.0,0,0,8.05,1,Southampton,no,1,-0.8058380764704022,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
0,3,34.9609375,0,0,14.4583,1,Cherbourg,no,1,-0.22193422151860023,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
1,1,54.0,1,0,78.2667,0,Cherbourg,yes,0,1.4620376391410386,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
0,3,32.60830860534124,0,0,15.1,1,Southampton,no,1,-0.1786336472513256,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
0,1,25.0,1,2,151.55,0,Southampton,no,0,2.1209209593334957,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0
0,3,24.0,0,0,7.7958,1,Southampton,no,1,-0.8378322917026849,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
0,3,17.0,0,0,8.6625,1,Southampton,no,1,-0.7327187712995227,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
0,3,21.0,0,0,7.75,0,Queenstown,no,1,-0.8437075435148569,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
0,3,25.136363636363637,0,0,7.6292,0,Queenstown,no,1,-0.8593719862012934,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
0,3,37.0,0,0,9.5875,0,Southampton,no,1,-0.6315552353629111,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
1,1,16.0,0,0,86.5,0,Southampton,yes,1,1.5617707084838077,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0
0,1,18.0,1,0,108.9,1,Cherbourg,no,0,1.7913906717592736,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
1,2,33.0,0,2,26.0,0,Southampton,yes,0,0.3631974153869037,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
1,1,32.60830860534124,0,0,26.55,1,Southampton,yes,1,0.38407011650614753,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1
0,3,28.0,0,0,22.525,1,Southampton,no,1,0.22014139058916826,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
1,3,26.0,0,0,56.4958,1,Southampton,yes,1,1.1370239058726157,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
1,3,29.0,0,0,7.75,1,Queenstown,yes,1,-0.8437075435148569,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
0,3,32.60830860534124,0,0,8.05,1,Southampton,no,1,-0.8058380764704022,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
1,1,36.0,0,0,26.2875,1,Southampton,yes,1,0.3741626309767167,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0
1,1,54.0,1,0,59.4,0,Cherbourg,yes,0,1.1870069357159958,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
0,3,24.0,0,0,7.4958,1,Southampton,no,1,-0.8769611233202061,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
0,1,47.0,0,0,34.0208,1,Southampton,no,1,0.6312957806282393,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0
1,2,34.0,0,0,10.5,0,Southampton,yes,1,-0.5409029397595562,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0
0,3,39.5,0,0,24.15,1,Queenstown,no,1,0.2895986154016727,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
1,2,36.0,1,0,26.0,0,Southampton,yes,0,0.3631974153869037,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
0,3,32.0,0,0,7.8958,1,Southampton,no,1,-0.8251232888462876,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
1,1,30.0,0,0,93.5,0,Southampton,yes,1,1.6393627966309563,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0
0,3,22.0,0,0,7.8958,1,Southampton,no,1,-0.8251232888462876,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
0,3,34.9609375,0,0,7.225,1,Cherbourg,no,1,-0.9136503932960387,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
1,1,44.0,0,1,57.9792,0,Cherbourg,yes,0,1.1628670148803344,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
0,3,34.9609375,0,0,7.2292,1,Cherbourg,no,1,-0.9130709271483137,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
0,3,40.5,0,0,7.75,1,Queenstown,no,1,-0.8437075435148569,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
1,2,50.0,0,0,10.5,0,Southampton,yes,1,-0.5409029397595562,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
0,1,32.60830860534124,0,0,221.7792,1,Southampton,no,1,2.500587021962175,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0
0,3,39.0,0,0,7.925,1,Southampton,no,1,-0.821442611646661,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
